ELS28-3708;ELS28-3708_T;103.0000
ELS82-1564;ELS82-1564_T;33.0000
ELS82-2278;ELS82-2278_T;38.5000
002-003-001586R;002-003-001586R_T;66.9500
ELS86-2737;ELS86-2737_T;27.5000
KS01000350;KS01000350_T;155.5600
RMD04010081;RMD04010081_T;100.0000
ELS86-0964;ELS86-0964_T;24.2000
ELS25-2109;ELS25-2109_T;128.7500
STA0467R;STA0467R_T;8.3200
0986043151;0986043151_T;22.2200
VAL440179;VAL440179_T;41.6200
GAT3V1400/129J3550/1;GAT3V1400/129J3550/1;459.1000
TK54359700029;CK54359700029;34.2000
0986474884;098647488490;41.4500
213485;213485_T;28.7500
ELS25-2101;ELS25-2101_T;9.0900
ELS28-3502;ELS28-3502_T;51.5000
ELS28-3730;ELS28-3730_T;103.0000
851029401;851029401_T;236.9000
ELS28-0983;ELS28-0983_T;51.5000
ELS28-6527;ELS28-6527_T;77.2500
ELS28-5727;ELS28-5727_T;51.5000
PA53149707021;PA53149707021_T;30.9000
24.3344-1730.5;24.3344-1730.5_T;27.5000
KS01000438;KS01000438_T;97.7800
213297;213297_T;28.7500
ELS82-2122;ELS82-2122_T;33.0000
ELS82-2410;ELS82-2410_T;33.0000
ELS45-3257;ELS45-3257_T;25.7500
BHN1010E;BHN1010E_T;30.9000
BHW767E;BHW767E_T;5.1500
0986134317;098613431790;28.6100
003-001-000203R;003-001-000203R_T;95.7900
ELS28-2538;ELS28-2538_T;46.3500
ELS28-2774;ELS28-2774_T;30.9000
ELS86-1007;ELS86-1007_T;38.5000
002-003-001632R;002-003-001632R_T;73.1300
ELS25-5173;ELS25-5173_T;15.4500
24.3481-1770.5;24.3481-1770.5_T;33.0000
ELS82-2839;ELS82-2839_T;77.0000
GAT5V2360/1015J6000/;GAT5V2360/1015J6000/;1220.4200
215258;215258_T;28.7500
ELS71-0194;ELS71-0194_T;15.4500
ELS28-3722;ELS28-3722_T;77.2500
KS01001763;KS01001763_T;355.5600
002-010-001378R;002-010-001378R_T;103.0000
PA54399700076;PA54399700076_T;81.3700
0986049360;0986049360_T;88.8900
BHN948E;BHN948E_T;30.9000
ELS28-0776;ELS28-0776_T;15.4500
BHS1167E;BHS1167E_T;5.1500
ELS83-3073;ELS83-3073_T;33.0000
0986047710;098604771090;23.8400
0986013630;098601363090;23.8400
211012;211012_T;28.7500
BHS1312E;BHS1312E_T;5.1500
VAL437614;VAL437614_T;83.2300
2145112;2145112_T;28.7500
ELS83-2617;ELS83-2617_T;33.0000
ELS83-0693;ELS83-0693_T;33.0000
BHQ924E;BHQ924E_T;30.9000
851011415;851011415_T;236.9000
PA7784002;PA7784002_T;113.3000
ELS28-1872;ELS28-1872_T;25.7500
ELS73-0158;ELS73-0158_T;25.7500
ELS25-0148;ELS25-0148_T;10.3000
ELS27-0531;ELS27-0531_T;25.7500
BHU257E;BHU257E_T;30.9000
ELS11-0069;ELS11-0069_T;103.0000
002-002-000410R;002-002-000410R_T;122.5700
0986016001;0986016001_T;22.2200
TG7673785;TG7673785_T;108.1500
0986083550;0986083550_T;22.2200
ELS87-0525;ELS87-0525_T;24.2000
PA54399700090;PA54399700090_T;77.2500
0986020270;0986020270_T;88.8900
ELS28-6800;ELS28-6800_T;51.5000
VAL436284;VAL436284_T;41.6200
BHX500E;BHX500E_T;5.1500
0986437448;098643744890;95.3500
ELS27-0698;ELS27-0698_T;25.7500
0986019171;0986019171_T;88.8900
BHX183E;BHX183E_T;5.1500
ELS12-0669;ELS12-0669_T;103.0000
ELS15-1153;ELS15-1153_T;51.5000
TG7173482;TG7173482_T;30.9000
0986430165;0986430165_T;17.7800
TG7837622;CG7837622;119.7000
ELS28-3755;ELS28-3755_T;103.0000
ELS25-3058;ELS25-3058_T;103.0000
STA0422R;STA0422R_T;8.3200
ELS82-1236;ELS82-1236_T;24.2000
PA7018542;PA7018542_T;81.3700
24.3387-1744.5;24.3387-1744.5_T;38.5000
RMD01030113;RMD01030113_T;200.0000
ELS28-3720;ELS28-3720_T;20.6000
0986048620;0986048620_T;44.4400
002-003-001514R;002-003-001514R_T;66.9500
ELS71-0117;ELS71-0117_T;15.4500
ELS28-0723;ELS28-0723_T;10.3000
0986042640;0986042640_T;88.8900
003-001-001380R;003-001-001380R_T;108.1500
GAT5V2800/815J7100/8;GAT5V2800/815J7100/8;1164.1100
002-010-001331R;002-010-001331R_T;158.6200
851528659;851528659_T;113.3000
0986134559;0986134559_T;33.2900
ELS14-0717;03-00756-C;28.5000
2119160;2119160_T;28.7500
ELS28-1857;ELS28-1857_T;25.7500
0986030940;0986030940_T;22.2200
ELS83-1728;ELS83-1728_T;33.0000
002-003-001490R;002-003-001490R_T;56.6500
ELS11-1324;ELS11-1324_T;103.0000
ELS51-0462;ELS51-0462_T;30.9000
ELS15-0266;ELS15-0266_T;77.2500
KS01001462;KS01001462_T;355.5600
ELS25-2282;ELS25-2282_T;77.2500
ELS82-0451;ELS82-0451_T;24.2000
0986047700;0986047700_T;88.8900
002-003-001510R;002-003-001510R_T;66.9500
ELS82-2145;ELS82-2145_T;33.0000
RMD02030101;RMD02030101_T;200.0000
0986024050;0986024050_T;88.8900
TG4542322;TG4542322_T;77.2500
002-002-000319R;002-002-000319R_T;204.9700
KS01000337;KS01000337_T;155.5600
002-003-001601R;002-003-001601R_T;66.9500
0986473776;098647377690;27.6400
ELS15-0223;04-00234-C;11.4000
TG7653143;CG7653143;119.7000
2126162;2126162_T;28.7500
ELS25-2160;ELS25-2160_T;51.5000
ELS28-6548;ELS28-6548_T;77.2500
0986237633;0986237633_T;44.4400
VAL436371;VAL436371_T;41.6200
BHS1370E;BHS1370E_T;30.9000
0986040091;0986040091_T;22.2200
TG7681372;CG7681372;102.6000
0986080020;098608002090;23.8400
ELS28-0694;ELS28-0694_T;10.3000
C5109;C5109_T;13.6200
ELS28-4807;ELS28-4807_T;10.3000
ELS51-0280;ELS51-0280_T;51.5000
ELS87-2651;ELS87-2651_T;28.1400
ELS25-1170;ELS25-1170_T;51.5000
003-002-004415R;003-002-004415R_T;126.6900
BHX806E;BHX806E_T;30.9000
ELS83-2453;ELS83-2453_T;33.0000
ELS15-0331;04-00310-C;57.0000
ELS73-0165;ELS73-0165_T;25.7500
ELS25-0358;ELS25-0358_T;10.3000
24.3481-1814.5;24.3481-1814.5_T;27.5000
24.3571-9780.5;24.3571-9780.5_T;38.5000
003-001-000043R;003-001-000043R_T;126.6900
2132141;2132141_T;28.7500
ELS25-2060;ELS25-2060_T;25.7500
BHS1496E;BHS1496E_T;5.1500
ELS83-2839;ELS83-2839_T;77.0000
0986081350;098608135090;23.8400
KS01000520;KS01000520_T;66.6700
KS01001699;KS01001699_T;66.6700
002-003-000151R;002-003-000151R_T;56.6500
ELS83-1621;ELS83-1621_T;24.2000
0986047560;0986047560_T;22.2200
002-003-001820R;002-003-001820R_T;66.9500
002-003-001867R;002-003-001867R_T;73.1300
ELS83-2586;ELS83-2586_T;38.5000
003-001-004386R;003-001-004386R_T;170.9800
2145198;2145198_T;28.7500
PARHF4VV16;PARHF4VV16_T;48.4100
ELS28-2746;ELS28-2746_T;25.7500
KS01000623;KS01000623_T;155.5600
ELS27-0922;ELS27-0922_T;25.7500
214736;214736_T;28.7500
002-001-000235R;002-001-000235R_T;257.5000
0986022240;0986022240_T;44.4400
003-001-001031R;003-001-001031R_T;126.6900
215234;215234_T;28.7500
ELS27-0966;ELS27-0966_T;10.3000
002-003-001195R;002-003-001195R_T;85.4900
ELS28-0825;ELS28-0825_T;10.3000
BHS1206E;BHS1206E_T;30.9000
BHZ915E;BHZ915E_T;30.9000
GAT5V2800/1015J7100/;GAT5V2800/1015J7100/;1455.1400
ELS15-0286;04-00320-C;57.0000
ELS86-1778;ELS86-1778_T;38.5000
0986135006;0986135006_T;40.0000
ELS82-0667;ELS82-0667_T;38.5000
ELS28-5571;ELS28-5571_T;51.5000
ELS28-6882;ELS28-6882_T;77.2500
ELS86-2379;ELS86-2379_T;38.5000
ELS12-0670;03-00669-C;114.0000
2145219;2145219_T;28.7500
2133133;2133133_T;28.7500
0986011080;0986011080_T;22.2200
0986135025;0986135025_T;35.5600
ELS28-4902;ELS28-4902_T;103.0000
0986083280;0986083280_T;22.2200
BHS743E;BHS743E_T;5.1500
BHX601E;BHX601E_T;5.1500
2147123;2147123_T;28.7500
ELS25-4454;ELS25-4454_T;77.2500
ELS25-1497;ELS25-1497_T;25.7500
ELS25-2097;ELS25-2097_T;30.9000
ELS28-0867;ELS28-0867_T;10.3000
0986237636;0986237636_T;44.4400
ELS86-2286;ELS86-2286_T;33.0000
ELS87-2106;ELS87-2106_T;38.5000
VAL433463;VAL433463_T;41.6200
VAL440609;VAL440609_T;41.6200
0986473923;0986473923_T;26.6700
0986134028;098613402890;41.4500
213364;213364_T;28.7500
KS01001295;KS01001295_T;66.6700
ELS27-3582;ELS27-3582_T;41.2000
ELS83-0657;ELS83-0657_T;33.0000
ELS87-2221LM;ELS87-2221LM_T;55.0000
2130193;2130193_T;28.7500
2136133;2136133_T;28.7500
ELS48-3785;ELS48-3785_T;128.7500
0986435014;0986435014_T;44.4400
ELS87-1007;ELS87-1007_T;38.5000
002-010-001426R;002-010-001426R_T;82.4000
ELS83-2020;ELS83-2020_T;33.0000
ELS83-1563;ELS83-1563_T;38.5000
KS01000348;KS01000348_T;155.5600
0986135368;098613536890;28.6100
ELS19-0248;ELS19-0248_T;103.0000
KS01001598;KS01001598_T;66.6700
KS01000029;KS01000029_T;533.3300
ELS27-5541;ELS27-5541_T;10.3000
TM4917706452;CM4917706452;34.2000
2147155;2147155_T;28.7500
0204103993;020410399390;28.6100
ELS83-2390;ELS83-2390_T;33.0000
KS01000661;KS01000661_T;66.6700
ELS28-4792;ELS28-4792_T;77.2500
24.3384-1717.5;24.3384-1717.5_T;49.5000
ELS51-0514;ELS51-0514_T;30.9000
STA0670R;STA0670R_T;8.3200
VAL437533;VAL437533_T;41.6200
ELS87-1031-1;ELS87-1031-1_T;33.0000
ELS28-1993;ELS28-1993_T;25.7500
214469;214469_T;28.7500
BHX605E;BHX605E_T;5.1500
RMD04020030;RMD04020030_T;200.0000
ELS15-0518;04-00656-C;28.5000
TM4917307621;CM4917307621;51.3000
ELS28-3804;ELS28-3804_T;25.7500
ELS86-0107;ELS86-0107_T;33.0000
ELS25-0170;ELS25-0170_T;10.3000
ELS25-3022;ELS25-3022_T;103.0000
24.3541-1762.5;24.3541-1762.5_T;27.5000
RMD01020137;RMD01020137_T;200.0000
RMD01010294;RMD01010294_T;100.0000
2122145;2122145_T;28.7500
ELS82-0480;ELS82-0480_T;24.2000
ELS83-0840;ELS83-0840_T;33.0000
002-003-002023R;002-003-002023R_T;73.1300
0986237671;0986237671_T;44.4400
BHN906E;BHN906E_T;5.1500
BHS1257E;BHS1257E_T;30.9000
003-002-004139R;003-002-004139R_T;126.6900
ELS86-2475LM-1;ELS86-2475LM-1_T;77.0000
55-0172R;55-0172R_T;8.3200
0986435226;0986435226_T;44.4400
STA0460R;STA0460R_T;8.3200
BHR149E;BHR149E_T;5.1500
PA7573492;PA7573492_T;64.8900
PA7897736;PA7897736_T;97.8500
ELS28-2755;ELS28-2755_T;77.2500
ELS28-3691;ELS28-3691_T;51.5000
ELS25-3432;ELS25-3432_T;51.5000
0986037271;0986037271_T;22.2200
STA0667R;STA0667R_T;8.3200
0986044450;0986044450_T;22.2200
BCZ5041E;BCZ5041E_T;206.0000
24.6243-1709.7;24.6243-1709.7_T;82.5000
VAL455888;VAL455888_T;41.6200
003-001-004409R;003-001-004409R_T;154.5000
ELS15-0282;04-00283-C;17.1000
213055;213055_T;28.7500
214762;214762_T;28.7500
2147156;2147156_T;28.7500
003-001-000080R;003-001-000080R_T;97.8500
ELS28-1696WP;ELS28-1696WP_T;51.5000
ELS28-2607;ELS28-2607_T;77.2500
KS01000590;KS01000590_T;66.6700
851042404;851042404_T;236.9000
ELS83-2511;ELS83-2511_T;33.0000
219306;219306_T;28.7500
ELS25-4334;ELS25-4334_T;41.2000
KS01000693;KS01000693_T;66.6700
ELS83-1974;ELS83-1974_T;24.2000
ELS83-1575;ELS83-1575_T;33.0000
003-002-001220R;003-002-001220R_T;152.0000
BHS1536E;BHS1536E_T;5.1500
VAL436540;VAL436540_T;41.6200
ELS51-0271;ELS51-0271_T;41.2000
ELS83-1449-1;ELS83-1449-1_T;33.0000
ELS15-0285;04-00319-C;17.1000
212624;212624_T;28.7500
ELS48-3764;ELS48-3764_T;103.0000
ELS28-2958;ELS28-2958_T;51.5000
002-003-001850R;002-003-001850R_T;66.9500
2130182;2130182_T;28.7500
ELS25-0432;ELS25-0432_T;51.5000
ELS25-4277;ELS25-4277_T;41.2000
ELS86-1594;ELS86-1594_T;38.5000
STA0105R;STA0105R_T;8.3200
0986040001;0986040001_T;22.2200
ELS87-0495;ELS87-0495_T;24.2000
0986025580;0986025580_T;44.4400
F026TX2103;F026TX2103_T;177.7800
RMD01010112;RMD01010112_T;100.0000
ELS83-2191;ELS83-2191_T;24.2000
ELS26-1438;ELS26-1438_T;25.7500
ELS28-3646;ELS28-3646_T;51.5000
0986435647;0986435647_T;80.8100
RMD04020021;RMD04020021_T;200.0000
0986040651;0986040651_T;44.4400
0986135139;098613513990;28.6100
ELS86-0099;ELS86-0099_T;33.0000
ELS25-2021;ELS25-2021_T;15.4500
ELS25-1333;ELS25-1333_T;30.9000
STA0636R;STA0636R_T;8.3200
24.3451-1730.5;24.3451-1730.5_T;38.5000
851011406;851011406_T;360.5000
ELS83-2570;ELS83-2570_T;33.0000
ELS82-0512;ELSTOCKREG30;35.4000
2133168;2133168_T;28.7500
003-001-000323R;003-001-000323R_T;108.1500
ELS25-0272;ELS25-0272_T;10.3000
0986036961;0986036961_T;4.4400
0986084100;0986084100_T;22.2200
002-003-001991R;002-003-001991R_T;73.1300
ELS83-0882;ELS83-0882_T;33.0000
002-003-001493R;002-003-001493R_T;66.9500
RMD04010003;RMD04010003_T;100.0000
ELS25-3131;ELS25-3131_T;45.2300
ELS25-4116;ELS25-4116_T;41.2000
0986083200;0986083200_T;22.2200
002-003-001875R;002-003-001875R_T;73.1300
ELS11-0796;03-00812-C;114.0000
ELS25-0418;ELS25-0418_T;30.9000
0986031010;0986031010_T;22.2200
KS01000314;KS01000314_T;66.6700
VAL458722;VAL458722_T;41.6200
ELS83-2371;ELS83-2371_T;33.0000
2133221;2133221_T;28.7500
ELS28-3887;ELS28-3887_T;15.0800
213611;213611_T;28.7500
ELS28-5539;ELS28-5539_T;15.4500
ELS83-1925;ELS83-1925_T;38.5000
0986430302;0986430302_T;17.7800
BHS1346E;BHS1346E_T;30.9000
KS01001043;KS01001043_T;711.1100
PARHF4VB14;PARHF4VB14_T;113.3000
ELS28-0815;ELS28-0815_T;25.7500
55-0169R;55-0169R_T;8.3200
ELS28-4671;ELS28-4671_T;25.7500
0986048541;0986048541_T;22.2200
002-002-000535R;002-002-000535R_T;397.5800
KS01000343;KS01000343_T;97.7800
ELS82-2459;ELS82-2459_T;33.0000
PA4651032;PA4651032_T;48.4100
0986280218;0986280218_T;13.3300
0986081360;0986081360_T;88.8900
0986026330;0986026330_T;40.4000
0986444056;0986444056_T;266.6700
VAL436715;VAL436715_T;41.6200
2145220;2145220_T;28.7500
ELS86-0901;ELS86-0901_T;33.0000
ELS48-2842;ELS48-2842_T;77.2500
ELS25-2105;ELS25-2105_T;51.5000
STA0525R;STA0525R_T;8.3200
0986017131;0986017131_T;22.2200
VAL458830;VAL458830_T;20.8100
RMD04020011;RMD04020011_T;200.0000
213509;213509_T;28.7500
215018;215018_T;28.7500
ELS87-0876;ELS87-0876_T;33.0000
0986021530;0986021530_T;88.8900
RMD01010278;RMD01010278_T;100.0000
RMD01030054;RMD01030054_T;160.0000
0986047360;0986047360_T;44.4400
0986473335;098647333590;23.0300
0986473274;098647327490;27.6400
ELS28-3892;ELS28-3892_T;77.2500
0700 600 022;0700 600 022_T;275.0000
ELS25-1417;ELS25-1417_T;51.5000
0986441005;0986441005_T;88.8900
0986020880;0986020880_T;44.4400
ELS87-2726;ELS87-2726_T;33.0000
BHU284E;BHU284E_T;30.9000
ELS15-0049;04-00156-C;11.4000
2132113;2132113_T;28.7500
ELS28-3638;ELS28-3638_T;87.5500
ELS25-3426;ELS25-3426_T;77.2500
0986135034;0986135034_T;35.5600
ELS28-5673;ELS28-5673_T;103.0000
0986435564;0986435564_T;88.8900
ELS73-0419;ELS73-0419_T;82.4000
PARHF5VVQ2;PARHF5VVQ2_T;92.7000
ELS25-0033;ELS25-0033_T;10.3000
55-0210R;55-0210R_T;8.3200
ELS25-4165;ELS25-4165_T;41.2000
ELS25-1400;ELS25-1400_T;51.5000
0986017320;0986017320_T;88.8900
24.3541-1763.5;24.3541-1763.5_T;33.0000
VAL436508;VAL436508_T;41.6200
ELS82-2841;ELS82-2841_T;110.0000
RMD02030077;RMD02030077_T;200.0000
KS01001130;KS01001130_T;711.1100
214471;214471_T;28.7500
0986474195;098647419590;38.1400
ELS86-0976;ELS86-0976_T;24.2000
ELS28-2820;ELS28-2820_T;51.5000
BHX429E;BHX429E_T;30.9000
0986047390;0986047390_T;44.4400
0986280210;0986280210_T;13.3300
STA0384R;STA0384R_T;8.3200
ELS87-1471;ELS87-1471_T;38.5000
0986029180;0986029180_T;22.2200
ELS51-0606;ELS51-0606_T;51.5000
ELS11-0299;03-00185-C;194.9400
0204103085;020410308590;28.6100
ELS25-2256;ELS25-2256_T;4.1200
ELS28-4910;ELS28-4910_T;4.1200
ELS51-0094;ELS51-0094_T;30.9000
0986044850;0986044850_T;44.4400
ELS82-2445;ELS82-2445_T;27.5000
KS01000335;KS01000335_T;97.7800
RMD01020241;RMD01020241_T;200.0000
ELS28-1602;ELS28-1602_T;51.5000
ELS28-2707;ELS28-2707_T;25.7500
ELS82-1915;ELS82-1915_T;33.0000
TG7127662;TG7127662_T;77.2500
002-003-001724R;002-003-001724R_T;66.9500
BHN1181E;BHN1181E_T;30.9000
RMD04010098;RMD04010098_T;100.0000
ELS87-0607-1;ELS87-0607-1_T;22.0000
RMD01030042;RMD01030042_T;160.0000
ELS11-0805;03-00710-C;114.0000
TK53039700003;CK53039700003;34.2000
ELS15-0206;04-00228-C;57.0000
ELS11-0685;03-00557-C;194.9400
219301;219301_T;28.7500
2148109;2148109_T;28.7500
0986025210;0986025210_T;44.4400
ELS73-0373;ELS73-0373_T;41.2000
2133205;2133205_T;28.7500
ELS25-4112;ELS25-4112_T;25.7500
ELS25-3492;ELS25-3492_T;51.5000
ELS11-1300;ELS11-1300_T;103.0000
ELS82-0822;ELS82-0822_T;24.2000
ELS28-5684;ELS28-5684_T;51.5000
0986134113;098613411390;42.9100
0986473384;0986473384_T;40.0000
ELS83-0233;ELS83-0233_T;33.0000
ELS73-0248;ELS73-0248_T;25.7500
KS01001100;KS01001100_T;711.1100
ELS82-0022-1;ELS82-0022-1_T;16.5000
098643518290;0986435182;124.3200
2133159;2133159_T;28.7500
ELS87-1027;ELS87-1027_T;33.0000
ELS82-2335;ELS82-2335_T;38.5000
ELS83-1284;ELS83-1284_T;33.0000
0986435624;0986435624_T;177.7800
ELS45-2184;ELS45-2184_T;77.2500
851025312;851025312_T;56.6500
ELS87-3014;ELS87-3014_T;77.0000
0986045831;098604583190;23.8400
PA7588701;PA7588701_T;81.3700
55-0126R;55-0126R_T;8.3200
ELS28-3527;ELS28-3527_T;51.5000
ELS28-4828;ELS28-4828_T;61.8000
ELS83-0080;ELS83-0080_T;33.0000
ELS83-1520;ELS83-1520_T;38.5000
0986435545;0986435545_T;88.8900
BHS134E;BHS134E_T;30.9000
BHZ707E;BHZ707E_T;5.1500
0700 600 031;0700 600 031_T;275.0000
KS01001535;KS01001535_T;66.6700
ELS25-4115;ELS25-4115_T;41.2000
KS01000875;KS01000875_T;533.3300
STA0348R;STA0348R_T;8.3200
STA0202R;STA0202R_T;8.3200
ELS28-6609;ELS28-6609_T;41.2000
ELS28-5514;ELS28-5514_T;77.2500
BHX764E;BHX764E_T;5.1500
2122106;2122106_T;28.7500
ELS87-2307;ELS87-2307_T;38.5000
TM4937707460;TM4937707460_T;77.2500
ELS82-1916;ELS82-1916_T;33.0000
ELS28-5931;ELS28-5931_T;51.5000
ELS82-2354;ELS82-2354_T;38.5000
ELS87-2629;ELS87-2629_T;33.0000
BHT319E;BHT319E_T;5.1500
2147386;2147386_T;86.2500
ELS25-4322;ELS25-4322_T;41.2000
ELS87-1326;ELS87-1326_T;33.0000
ELS11-0168;ELS11-0168_T;176.1300
ELS45-4280;ELS45-4280_T;103.0000
BHS1471E;BHS1471E_T;5.1500
RMD01030139;RMD01030139_T;200.0000
ELS25-4301;ELS25-4301_T;77.2500
BHS934E;BHS934E_T;30.9000
BHZ492E;BHZ492E_T;30.9000
RMD02020034;RMD02020034_T;200.0000
KS01001091;KS01001091_T;711.1100
RMD03020012;RMD03020012_T;200.0000
ELS28-1712;ELS28-1712_T;51.5000
ELS28-2512;ELS28-2512_T;51.5000
ELS28-3756;ELS28-3756_T;77.2500
ELS83-0151;ELS83-0151_T;24.2000
ELS82-1360;ELS82-1360_T;33.0000
ELS87-1847;ELS87-1847_T;33.0000
ELS83-1293;ELS83-1293_T;24.2000
ELS51-1175;ELS51-1175_T;25.7500
ELS14-0728;03-00767-C;57.0000
0986474026;098647402690;41.4500
0700 600 092;0700 600 092_T;275.0000
KS01000063;KS01000063_T;66.6700
JPR544;JPR544_T;77.2500
212576;212576_T;28.7500
0986039891;0986039891_T;22.2200
ELS87-2701;ELS87-2701_T;27.5000
24.4481-9999.5;24.4481-9999.5_T;38.5000
212221;212221_T;28.7500
ELS28-2871;ELS28-2871_T;51.5000
VAL455608;VAL455608_T;41.6200
GAT5V1400/915J3550/9;GAT5V1400/915J3550/9;637.1700
851016409;851016409_T;236.9000
RMD01010264;RMD01010264_T;100.0000
214480;214480_T;28.7500
TK53039700052;CK53039700052;51.3000
ELS28-3900;ELS28-3900_T;61.8000
2132122;2132122_T;28.7500
212363;212363_T;28.7500
2447133;2447133_T;28.7500
213671;213671_T;28.7500
0986134048;0986134048_T;40.0000
STA0461R;STA0461R_T;8.3200
2145252;2145252_T;28.7500
ELS83-2427;ELS83-2427_T;33.0000
ELS25-2473;ELS25-2473_T;51.5000
ELS28-2791;ELS28-2791_T;46.3500
ELS83-1090;ELS83-1090_T;77.0000
ELS83-1693;ELS83-1693_T;33.0000
0986437372;0986437372_T;88.8900
003-002-000046R;003-002-000046R_T;126.6900
003-002-004471R;003-002-004471R_T;126.6900
0986474157;098647415790;27.6400
PA7771621;PA7771621_T;113.3000
KS01000107;KS01000107_T;97.7800
ELS83-2514;ELS83-2514_T;33.0000
2126141;2126141_T;28.7500
ELS25-3025;ELS25-3025_T;25.7500
KS01000117;KS01000117_T;97.7800
0986013660;0986013660_T;22.2200
0986435650;0986435650_T;88.8900
ELS25-5114;ELS25-5114_T;61.8000
BHV934E;BHV934E_T;5.1500
RMD01010023;RMD01010023_T;100.0000
ELS51-0991;ELS51-0991_T;51.5000
ELS51-0391;ELS51-0391_T;51.5000
0986474984;098647498490;27.6400
ELS25-2352;ELS25-2352_T;103.0000
ELS28-3520;ELS28-3520_T;128.7500
ELS86-0688;ELS86-0688_T;24.2000
ELS25-3489;ELS25-3489_T;35.1800
ELS28-1571;ELS28-1571_T;51.5000
GAT5V1400/1515J3550/;GAT5V1400/1515J3550/;1061.9400
RMD01010222;RMD01010222_T;100.0000
PA7653132;PA7653132_T;108.1500
0986031000;0986031000_T;22.2200
55-0156R;55-0156R_T;8.3200
ELS83-0045;ELS83-0045_T;38.5000
003-001-001192R;003-001-001192R_T;105.0000
BHN1182E;BHN1182E_T;30.9000
2119145;2119145_T;28.7500
0986049860;098604986090;23.8400
0986135140;098613514090;42.9100
ELS86-0811;ELS86-0811_T;38.5000
KS01000099;KS01000099_T;97.7800
ELS83-0138;ELS83-0138_T;24.2000
24.3426-7001.5;24.3426-7001.5_T;38.5000
ELS82-2454;ELS82-2454_T;33.0000
BHW837E;BHW837E_T;30.9000
ELS25-2330;ELS25-2330_T;103.0000
0986013730;098601373090;47.6800
ELS82-2710;ELS82-2710_T;44.0000
002-003-001720R;002-003-001720R_T;66.9500
002-010-001520R;002-010-001520R_T;90.6400
RMD01010118;RMD01010118_T;100.0000
ELS72-0329;ELS72-0329_T;25.7500
0986040270;0986040270_T;22.2200
212299;212299_T;28.7500
2123122;2123122_T;28.7500
TG7755171;TG7755171_T;92.7000
ELS11-0769;ELS11-0769_T;103.0000
0986018840;0986018840_T;44.4400
ELS51-0442;ELS51-0442_T;30.9000
0986083210;0986083210_T;22.2200
BHN1074E;BHN1074E_T;5.1500
RMD04010100;RMD04010100_T;100.0000
0986135429;098613542990;28.6100
213924;213924_T;28.7500
PA7518512;PA7518512_T;81.3700
0986440522;098644052290;190.7100
ELS86-0168;ELS86-0168_T;38.5000
ELS73-0166;ELS73-0166_T;25.7500
0986025180;0986025180_T;44.4400
BHN791E;BHN791E_T;5.1500
BHV314E;BHV314E_T;5.1500
VAL437310;VAL437310_T;41.6200
24.3441-9950.5;24.3441-9950.5_T;38.5000
ELS28-3694;ELS28-3694_T;35.1800
0986042181;0986042181_T;44.4400
ELS28-4957;ELS28-4957_T;128.7500
ELS28-5588;ELS28-5588_T;20.6000
ELS83-0042;ELS83-0042_T;38.5000
ELS83-0711;ELS83-0711_T;24.2000
ELS27-0744;ELS27-0744_T;41.2000
ELS28-5563;ELS28-5563_T;103.0000
ELS87-1878;ELS87-1878_T;22.0000
ELS83-1036;ELS83-1036_T;24.2000
ELS11-0274;03-00414-C;194.9400
213057;213057_T;28.7500
ELS86-2713;ELS86-2713_T;49.5000
0986048090;0986048090_T;88.8900
BHN1118E;BHN1118E_T;5.1500
001455;001455_T;368.5400
PA7996712;PA7996712_T;108.1500
ELS28-1576;ELS28-1576_T;25.7500
0986039860;0986039860_T;44.4400
ELS28-0933;ELS28-0933_T;51.5000
ELS86-2439;ELS86-2439_T;33.0000
ELS83-0034;ELS83-0034_T;38.5000
BHS1376E;BHS1376E_T;5.1500
213308;213308_T;28.7500
213068;213068_T;28.7500
2132104;2132104_T;28.7500
ELS48-2643;ELS48-2643_T;128.7500
ELS25-3466;ELS25-3466_T;15.4500
ELS28-3565;ELS28-3565_T;61.8000
ELS25-4078;ELS25-4078_T;51.5000
ELS29-0547;ELS29-0547_T;10.3000
STA0702R;STA0702R_T;8.3200
VAL437141;VAL437141_T;41.6200
ELS11-0787;03-00792-C;114.0000
0986135017;098613501790;27.6400
2125104;2125104_T;28.7500
ELS25-2281;ELS25-2281_T;25.7500
ELS51-0142;ELS51-0142_T;30.9000
0986045681;0986045681_T;44.4400
002-003-001786R;002-003-001786R_T;56.6500
0986018810;098601881090;23.8400
ELS15-0367;04-00369-C;57.0000
0986044530;0986044530_T;22.2200
ELS86-2419;ELS86-2419_T;38.5000
ELS51-0047;ELS51-0047_T;30.9000
PA4937801520;PA4937801520_T;92.7000
RMD01010164;RMD01010164_T;100.0000
TK54359700001;CK54359700001;34.2000
0986012301;0986012301_T;22.2200
0986474886;0986474886_T;40.0000
ELS45-4351;ELS45-4351_T;41.2000
VAL458225;VAL458225_T;41.6200
24.6242-1701.5;24.6242-1701.5_T;82.5000
BHQ197E;BHQ197E_T;30.9000
0986082110;098608211090;46.0600
ELS26-1367;ELS26-1367_T;25.7500
BCX728E;BCX728E_T;30.9000
BHS1398E;BHS1398E_T;5.1500
ELS86-2050;ELS86-2050_T;38.5000
213306;213306_T;28.7500
2145169;2145169_T;28.7500
ELS25-4247;ELS25-4247_T;51.5000
002-002-000107R;002-002-000107R_T;101.9700
ELS87-1473;ELS87-1473_T;38.5000
ELS28-6516;ELS28-6516_T;77.2500
